instance,actual_cpu,pred_low,pred_mid,pred_high,action,risk,monthly_savings
instance-a6ca8e00-69be-46f0-b4b0-3b873018927a,3.89,3.3531592,4.0053244,5.1790843,downsize,safe,0.0
instance-a6cb6dd4-5c26-4670-87dc-9ad46ea4424e,8.151666666666666,5.6835237,6.653078,8.940851,downsize,safe,1.093969668833414
instance-a6ccca5d-6e6c-4a20-915e-aca670afdfa4,1.265,1.1491108,1.9374526,1.6366203,terminate,safe,0.0
instance-a6ce10c1-9021-4b8c-97d6-0e883d1c681b,10.196666666666667,8.195002,9.798632,13.119693,downsize,moderate,0.29056554896036824
instance-a6cfd585-443c-4231-a7eb-3310170e43f5,5.0633333333333335,4.834747,5.8222523,6.3959565,downsize,safe,0.0
instance-a6d03917-aa58-46dd-8197-3123d28002e4,14.125,9.5814295,12.459497,15.324127,downsize,moderate,1.2158168601989745
instance-a6d2aed9-04b2-4f62-a935-2161295f7b5f,10.43,9.235093,12.086218,15.333061,downsize,moderate,0.0
instance-a6d6795e-a0e7-4ba6-a25f-66271444a925,16.93,6.5598826,15.116123,18.158127,downsize,risky,1.3241300643920897
instance-a6d6bf1b-de3a-4e5d-af4c-aabffaf46040,8.025,6.192095,8.167236,12.032289,downsize,moderate,0.0
instance-a6da0246-fa4d-46af-8b68-2527168ba46e,16.526666666666667,9.286724,15.349169,17.72914,downsize,risky,0.8595734591166183
instance-a6e00841-1fb2-483d-b5ef-77d392a34904,13.726666666666667,9.483206,14.100114,16.759668,downsize,moderate,0.0
instance-a6e207e3-4096-42bd-b768-dd7b61b4a11a,3.783333333333333,3.586928,3.8404777,4.4637127,terminate,risky,0.0
instance-a6e346ac-8143-4bf1-9cfb-bd97a81b81b4,6.6739999999999995,4.757559,8.538583,11.228398,downsize,safe,0.0
instance-a6e3c03b-5173-4f24-88b3-4bf816471139,4.000000000000001,3.64677,4.36735,5.9262204,downsize,safe,0.0
instance-a6e5eaa9-c6dd-494d-ae04-9ea187dd217d,13.728333333333333,8.618711,12.690032,16.927631,downsize,moderate,0.7579599694569907
instance-a6e7c2b4-8df6-41da-881a-3c19971cf4ea,2.6,2.2450657,2.755818,3.3600965,terminate,moderate,0.0
instance-a6eccc64-a98c-4ebb-9c08-dc5bae2f6d0e,6.918333333333333,4.5177636,6.7044516,10.429535,downsize,safe,0.1561336938222247
instance-a6ee26f7-f101-4ba4-a5bd-f836cf38033f,8.896666666666667,5.1614733,7.3185368,9.747202,downsize,safe,1.1520348330179848
instance-a6eee812-4696-4819-b146-c5818d64b6e1,4.95,10.052729,13.6528015,15.791524,downsize,moderate,0.0
instance-a6efcf0a-7172-4612-8283-09f2ac822b7c,7.075,5.5814347,6.9354897,8.219054,downsize,safe,0.10184255218505872
instance-a6f02e07-20b2-4b8b-97b6-5fae80e5bfa1,91.08333333333333,36.87415,61.579514,82.62289,keep,n/a,21.53778844197591
instance-a6f05532-9642-4968-ac85-7a9fc4f0ea7d,16.588333333333335,9.354869,15.5744095,18.199644,downsize,risky,0.740164409383139
instance-a6f07d7d-8c6b-4da2-a0fa-c5570f77de5f,2.8033333333333332,2.508836,2.8959954,3.3619866,terminate,moderate,0.0
instance-a6f5cb4c-b545-47b2-b640-640d586b4d29,3.321666666666667,3.103742,3.2378917,3.450399,terminate,moderate,0.06115574461619099
instance-a6f8e601-568d-4f99-892d-d054763202a4,13.613333333333335,10.492489,13.631654,15.769261,downsize,moderate,0.0
instance-a6f8ed3a-7bb0-440a-afac-450f614b3ad8,7.491666666666666,4.9956274,7.156107,9.37501,downsize,safe,0.24495859400431283
instance-a6f916fb-ed44-4b34-b825-2582809784fe,2.275,5.886472,8.269897,10.495687,downsize,safe,0.0
instance-a6faf87a-7ae0-407d-bb31-054181130c57,9.38,7.845115,9.492999,13.205288,downsize,moderate,0.0
instance-a6ff34d1-3614-44aa-9822-c1953875944a,9.313333333333334,8.275666,9.798632,13.03863,downsize,moderate,0.0
instance-a705d7d2-6a5a-4840-afba-b16fb209b4cc,3.151666666666667,2.9207768,3.0988846,3.3420079,terminate,moderate,0.03853092142740898
instance-a707077a-cd3d-4cb9-b0aa-f3c74da380e5,1.6500000000000001,1.4053199,2.3247886,2.3202844,terminate,moderate,0.0
instance-a707dc9b-7b9e-4670-a91f-684291936135,0.35000000000000003,0.27535185,1.6158414,0.7286944,terminate,safe,0.0
instance-a7091373-13b1-46c7-8a6b-e4034d5ff182,17.378333333333334,7.0326543,15.167367,18.4614,downsize,risky,1.6140054368337
instance-a709b147-19af-4404-bec8-d059e36af5b4,2.6616666666666666,2.4106975,2.77229,2.9724014,terminate,moderate,0.0
instance-a7103082-3582-4b08-9f58-b03ec55f2e28,1.2816666666666665,1.0914395,1.9374526,1.6354998,terminate,safe,0.0
instance-a71090e3-ee89-4b88-8359-aac49244b6d1,7.978333333333334,6.2113743,8.129203,10.900993,downsize,safe,0.0
instance-a7110a33-f1b3-4035-9f84-465d87a1fdc0,1.8866666666666667,1.7985357,2.2173932,2.2386982,terminate,moderate,0.0
instance-a712ce0a-c5ee-4913-86ba-d010093a2ff6,3.81,3.5009344,3.6821651,3.9955406,terminate,moderate,0.09331944351196292
instance-a71359f2-0531-4de4-9db7-78cd3e153620,17.39166666666667,13.6729355,14.860205,21.10392,review,n/a,1.847967238108319
instance-a714170f-75b4-47db-9963-8e28b7a7fddf,6.238333333333333,5.8506374,6.8824997,8.004345,downsize,safe,0.0
instance-a714bf5d-37d8-4cae-b7c7-94b49de36c85,15.081666666666665,5.5062876,9.751577,13.816065,downsize,moderate,3.8909651812235504
instance-a7153afe-c729-4ccf-9f7a-47ee2b505ca3,15.576666666666666,10.231707,14.358242,16.457148,downsize,moderate,0.8894499811808265
instance-a7159081-4656-4259-8855-e00c6763de95,4.8933333333333335,4.4252944,22.83697,34.031395,review,n/a,0.0
instance-a715917e-4d9b-464a-a220-261b2646117a,3.561666666666667,2.7534778,8.290376,13.211989,downsize,moderate,0.0
instance-a71bdf99-8ccf-46f2-b166-fa666ab3766f,7.38,4.8900127,10.117912,24.382769,review,n/a,0.0
instance-a71d9b2c-e8e5-4e9a-8a21-f18fd058d113,2.4566666666666666,2.1511638,2.696939,3.2300272,terminate,moderate,0.0
instance-a71db64f-c852-4ca7-a012-c65bef51227e,2.6566666666666663,2.1491535,2.7932668,3.7970765,terminate,moderate,0.0
instance-a71f1fcd-17a9-48f2-9875-f6443358f957,5.984999999999999,4.42568,5.086293,5.8584657,downsize,safe,0.6560559490203853
instance-a71f929e-a1d3-4d77-b61e-ac747b017aa2,22.96166666666667,20.130896,21.42622,23.81655,review,n/a,1.1208761103312195
instance-a71fa7b2-672c-4498-a2d0-f5133bc7b987,1.9900000000000002,1.6999888,2.4576838,2.4773068,terminate,moderate,0.0
instance-a7204639-0e2a-497d-8882-85267ecd1695,17.333333333333332,11.204385,15.367066,18.30904,downsize,risky,1.4353748734792067
instance-a7226673-a332-480e-a51e-d558724d221e,8.040000000000001,2.571996,7.8494515,14.9571705,downsize,moderate,0.1391003744125373
instance-a7248e2f-e4be-4cc0-a091-668854d0ff1d,16.578333333333333,8.0970745,14.972742,17.793932,downsize,risky,1.1720816144307453
instance-a724c5f1-21c6-4a38-be0d-9756a3a46143,15.290000000000001,9.358171,15.251435,17.005537,downsize,risky,0.028152245712280945
instance-a7251845-6a1c-460d-9c29-a6403f62826a,15.134999999999998,10.27234,15.132963,19.186804,downsize,risky,0.0014868782043442508
instance-a725adc7-e7c7-4168-98d6-10e249f0134a,1.3783333333333332,1.3351008,2.0851903,1.5622525,terminate,safe,0.0
instance-a7269bcb-8f7f-4ee9-90a3-69d9addd693d,16.843333333333334,13.3779335,15.349169,17.76534,downsize,risky,1.0907401257832847
instance-a728e2ed-9743-48ad-99d4-2bb711cf7405,7.31,5.5879674,8.715834,11.245485,downsize,safe,0.0
instance-a7297d3f-aed4-4d71-9db5-3ace1deec1db,5.605,2.9301426,5.5180626,7.321216,downsize,safe,0.06346430816650422
instance-a72a5f5f-4c41-48ac-be92-408fd5f327fa,7.3500000000000005,4.6845098,6.756936,8.189512,downsize,safe,0.43293666648864787
instance-a72c8d3a-e482-45d0-8505-87a3c6a49e4d,8.195,6.181305,9.338996,11.648219,downsize,safe,0.0
instance-a72cc3f0-4947-4cc6-9afc-0fea72945dc7,8.471666666666666,7.3882422,8.710413,10.616872,downsize,safe,0.0
instance-a72cd5fa-29aa-414c-9dd5-4aeb089f8d9b,0.62,0.3590465,1.9308586,4.05151,terminate,risky,0.0
instance-a72f402a-602e-4dc6-a017-ec00f70a0c32,8.945,3.7382638,7.2661996,10.088803,downsize,safe,1.2255243001937868
instance-a7303aa5-172f-4856-8994-0cc37890e263,3.7616666666666667,2.409611,3.6677392,5.0129066,downsize,safe,0.06856708504358931
instance-a7345272-854d-4331-8235-66c64ad7e7d3,0.5533333333333333,0.38560748,1.6158414,0.7059018,terminate,safe,0.0
instance-a7362cda-8177-46fb-b476-bef30608f8f0,0.6749999999999999,0.5725672,1.6158414,0.78941077,terminate,safe,0.0
instance-a739a4d5-1d99-4113-9abf-630fdac77486,6.06,5.380725,6.5002804,7.507863,downsize,safe,0.0
instance-a73a3c0a-4149-4d27-a917-4e1210c4947f,17.060000000000002,8.232321,14.022984,17.075836,downsize,risky,2.2170220077514666
instance-a73acbcc-84b9-4df2-a6ac-7af02a1acd58,2.9916666666666667,2.9922287,3.3133109,3.897086,terminate,moderate,0.0
instance-a73cc872-01e4-4cf3-aa3d-4c7f09a4e4fa,5.611666666666667,1.4915407,5.0507426,5.8605323,downsize,safe,0.4094745495478317
instance-a73ed55b-bb96-4f19-8ee9-33cc0e7a6c4e,2.768333333333333,2.668999,2.9878867,3.624172,terminate,moderate,0.0
instance-a73eff51-5a70-4781-8939-8b7ea7076eb3,4.32,3.7141068,7.7208548,10.811343,downsize,safe,0.0
instance-a73ffc33-aa23-4c21-94d1-d37737c02a21,0.51,0.38560748,1.6158414,0.6675482,terminate,safe,0.0
instance-a74020b8-1db1-4ad7-bc34-8f90383344b3,3.313333333333334,2.8366117,3.3315425,3.736963,terminate,moderate,0.0
instance-a740d89d-6030-41ca-80e4-57ca1b0cc2ca,15.86,12.121353,17.912369,22.054983,review,n/a,0.0
instance-a740e60f-17f3-41be-b48f-badab51afeef,7.585,5.1297145,6.9477115,8.967417,downsize,safe,0.46522062854766844
instance-a74250c8-2867-4970-8963-7e20d05c5f27,1.4083333333333334,1.3799818,2.247285,1.8363469,terminate,safe,0.0
instance-a7432cbd-305d-43fb-8972-250fadce7266,2.2183333333333337,8.183947,10.17361,15.845442,downsize,moderate,0.0
instance-a744b4bd-b40c-4a54-8842-5c2c8c149ed8,3.5366666666666666,2.2070835,3.2658508,3.6388721,terminate,moderate,0.19769559551874794
instance-a744c586-9651-4303-860f-be7cbb9f3a56,5.611666666666667,4.838553,5.746833,6.476898,downsize,safe,0.0
instance-a7456505-ab95-41ec-a8a5-8b1a44b107b6,12.94,8.011325,14.022984,17.30733,downsize,risky,0.0
instance-a7456d75-f41b-46a1-87a9-8ed26b56f76f,7.261666666666667,5.940498,6.5731254,8.402915,downsize,safe,0.5026351521174114
instance-a74678c3-280f-4c32-8673-1a107d5043b6,3.316666666666667,2.8521173,3.670921,4.342119,terminate,risky,0.0
instance-a746878a-0e3c-4478-a670-5fe87eb1bc0c,6.073333333333334,3.4607785,6.571062,8.49247,downsize,safe,0.0
instance-a746fab3-9834-4f0c-a09f-9e1913ede45e,8.836666666666668,7.577299,11.843006,23.730572,review,n/a,0.0
instance-a747a9f5-d814-4f7d-9e82-8b7acedc751c,1.41,1.2435504,2.1680837,1.8127656,terminate,safe,0.0
instance-a7485711-5098-42b1-af91-04683dc33209,2.653333333333333,2.4648209,2.7430725,2.9576378,terminate,moderate,0.0
instance-a7486c9b-10b8-4031-b563-c8c402b336e0,10.6,8.662308,12.218096,15.64502,downsize,moderate,0.0
instance-a7493672-6651-4840-a383-1194e220d9d6,15.38,9.525218,14.608212,17.088041,downsize,risky,0.5634048961639411
instance-a7498a5f-aea2-4001-a4e2-be470a841a15,3.3183333333333334,3.1485047,3.0774946,3.5368853,terminate,moderate,0.17581225980122886
instance-a74ceaa3-0d3e-495a-8fc3-6882f6004226,7.664999999999999,7.1830134,13.581058,17.703695,downsize,risky,0.0
instance-a74f2816-44c8-47fe-8fba-de4ef4e7fcb7,3.033333333333333,3.182152,3.2378917,3.7979412,terminate,moderate,0.0
instance-a7536072-c8d3-40e3-9a72-d6866490f688,7.4816666666666665,5.460101,7.665857,9.006329,downsize,safe,0.0
instance-a75705c0-d280-4ac6-8d07-0dab1d6d4acf,2.4283333333333332,2.2143621,2.4408004,2.776367,terminate,moderate,0.0
instance-a7576173-37ee-42ad-a837-a4fd069886d9,23.87,4.9872694,20.279585,40.9878,review,n/a,2.6210030342102058
instance-a7578b15-461e-4e54-9f5c-79042ec04dc3,2.231666666666667,1.7841877,2.3794878,2.69925,terminate,moderate,0.0
instance-a7590562-a985-4f6a-930e-e07a06daebbc,2.935,1.8992685,3.0409303,3.9860835,terminate,moderate,0.0
instance-a75df08d-1f50-4bbb-acfd-9af271c4b213,3.783333333333333,3.708047,4.532197,6.6850424,downsize,safe,0.0
instance-a75f8d97-f78a-45ad-a66c-2a4c152eff1c,6.923333333333333,5.2656984,7.2178707,8.787159,downsize,safe,0.0
instance-a760b7cb-ebf2-4054-b78b-b5bd4c815e51,4.59,2.4637592,3.1248825,4.3126497,terminate,risky,1.0695358044624328
instance-a76385b9-0bf0-407e-acb8-86cd195def28,8.036666666666667,4.563534,8.039437,9.790838,downsize,safe,0.0
instance-a7639d64-3619-410e-a0bc-b5578621e45a,7.415,3.669881,5.2367387,9.86542,downsize,safe,1.5901307622909546
instance-a76baf71-1e00-4120-832a-750761f02fd9,4.9775,2.5828655,10.326727,16.320065,downsize,moderate,0.0
instance-a76da68d-451e-4f91-9099-a659e27a491c,15.298333333333334,11.228532,13.18773,14.740473,downsize,moderate,1.5407405534108485
instance-a76e72a6-95ec-44c5-802b-6ef2b341770f,2.5,2.3144786,2.5440161,2.7518094,terminate,moderate,0.0
instance-a76f70af-0f3d-4619-b024-10aea62cda5c,13.19,10.116569,14.007432,16.667244,downsize,moderate,0.0
instance-a77476ad-ee1b-4c25-8332-d8e11a74f225,16.53,6.7411036,14.972742,16.996408,downsize,moderate,1.1367982810974129
instance-a775a070-7127-4919-a6f2-5baeaa8db0c5,2.2816666666666663,2.1789513,3.3064177,3.5000615,terminate,moderate,0.0
instance-a77690e0-bcd6-4dfe-936d-840ffc4b9367,28.698333333333334,25.268562,28.255678,31.977682,review,n/a,0.3231382642110195
instance-a7789350-a33c-4024-b202-54dec7950f6b,17.37,8.29501,14.88081,17.67718,downsize,risky,1.8171088577270516
instance-a77d94f6-5360-4d32-8ea6-3590a0733ccc,3.185,7.04902,8.919305,11.213058,downsize,safe,0.0
instance-a77f5ade-fcfe-4f7d-b4e6-03c41c684438,8.728333333333333,4.745995,7.896754,9.844345,downsize,safe,0.6070530680974325
instance-a783bed4-4d93-4b15-b283-fea246d5063b,3.573333333333333,3.2725716,3.4007714,3.9387856,terminate,moderate,0.12597022631963056
instance-a7841510-0c5b-46f3-9241-b35715ae15c5,16.77,12.192699,14.928455,17.016867,downsize,risky,1.3443275924682614
instance-a78456a4-87f9-4680-9077-d0e6ff0b51af,1.795,1.5514232,2.247285,1.9608742,terminate,safe,0.0
instance-a7861f13-f75d-4166-9f7e-ec64c560fcf2,15.101666666666667,10.99818,13.129321,16.004827,downsize,moderate,1.4398122648874918
instance-a786eabc-227f-4647-96f8-b842160d77a5,6.255,5.303601,6.4325495,7.005057,downsize,safe,0.0
instance-a7887c21-612b-45c1-905b-d813a8c2986a,2.4266666666666663,4.2986426,8.344181,10.335712,downsize,safe,0.0
instance-a788de71-92aa-441f-8216-b277e7eb7b38,2.5566666666666666,1.9664708,3.8543208,5.753104,downsize,safe,0.0
instance-a78d57c6-c943-4c72-be50-d4143be0623c,2.1816666666666666,1.6785353,2.3467307,2.351959,terminate,moderate,0.0
instance-a78d956e-b77e-4c10-8a96-c0c0889669d5,4.62,3.6492295,4.734309,6.5835686,downsize,safe,0.0
instance-a78e2ee2-e83f-4d2c-9c1c-f072658c5e7b,4.783333333333334,3.2411447,5.9022045,8.869035,downsize,safe,0.0
instance-a78efc43-9078-4e48-8eb5-f7cddfa07d3e,15.8725,8.622442,15.087119,18.44548,downsize,risky,0.5733280551910405
instance-a78f79f3-4682-49ac-8865-6cd75bbe19e8,14.543333333333335,8.603791,14.62305,16.735735,downsize,moderate,0.0
instance-a7911025-28ad-44aa-8b3f-65bb6439de1f,3.061666666666667,2.8493211,3.021381,3.359953,terminate,moderate,0.029408608690897856
instance-a795dbd9-9507-4d9d-b7a0-6ecde89a9e81,2.0383333333333336,1.8054335,3.8553684,4.7705464,terminate,risky,0.0
instance-a79da73b-7ff9-45ed-ac05-c3c6a814b1d5,6.131666666666667,5.3102937,6.957919,8.402322,downsize,safe,0.0
instance-a79eccee-990d-488f-9047-5385f29839af,5.618333333333332,4.6313505,5.317764,6.4798346,downsize,safe,0.21941575539906744
instance-a7a00e45-3e85-4d2b-8a79-53889b084990,1.36,1.303281,2.0851903,1.5573359,terminate,safe,0.0
instance-a7a0a369-679b-46f7-a1e0-5ca17cc077c4,1.4433333333333334,1.229161,1.9374526,1.7910866,terminate,safe,0.0
instance-a7a0acd5-0d61-43ab-b48a-dd43f35dea42,8.953333333333333,4.2441583,8.344181,9.955911,downsize,safe,0.44468115895589183
instance-a7a1deaa-bec9-4d83-aaa2-44b580699392,11.953333333333335,9.886467,11.801426,14.106289,downsize,moderate,0.11089240163167434
instance-a7a1eeac-46cc-40f2-96a5-6dd6b646f536,1.2316666666666667,1.152528,3.4701548,4.6788764,terminate,risky,0.0
instance-a7a35020-f29b-48c9-8355-d0072fe57dae,37.32833333333333,34.047153,32.936672,40.585632,review,n/a,3.2059126195271808
instance-a7a395cd-66c8-4ffd-8fd2-cd77cd8346bf,8.948333333333332,5.2740064,8.707587,13.551901,downsize,moderate,0.1757446465810133
instance-a7a4b04a-d9a8-400e-8f90-c321a9ff8050,7.016666666666667,5.823124,7.3177094,8.867029,downsize,safe,0.0
instance-a7a4dc06-5164-4f90-be8a-451ab5f7e18b,8.598333333333334,5.6431093,9.228564,14.189944,downsize,moderate,0.0
instance-a7a844a3-17e9-44b5-981e-8c6abdba505e,5.5133333333333345,3.3120205,8.117783,10.600134,downsize,safe,0.0
instance-a7aae7a1-4295-4601-99b7-b1a40dc50bc4,4.956666666666666,4.682723,5.1617126,6.103024,downsize,safe,0.0
instance-a7ad5d44-7d43-4fa0-8946-27cc7aa54a41,1.295,1.1814498,1.9374526,1.6852556,terminate,safe,0.0
instance-a7ae8cd5-cf83-4d94-8fcd-a56efc5c4fbb,16.643333333333334,10.2886915,15.153702,17.503584,downsize,risky,1.0874310323079435
instance-a7af84a6-9920-4c6b-be1b-973a863ad6a9,2.15,2.3338575,4.144515,5.3229933,downsize,safe,0.0
instance-a7afd80b-a927-4ec2-8130-ae061ac47b19,12.385,3.681594,6.061484,9.70907,downsize,safe,4.616166782188415
instance-a7aff359-bc0e-452a-a564-725cb762656e,2.7816666666666667,2.7752466,2.9878867,3.5560746,terminate,moderate,0.0
instance-a7b02b52-9504-4262-9ded-7bbb6e60cd8c,6.680000000000001,5.32295,6.3908987,8.9942,downsize,safe,0.21104394569397017
instance-a7b07097-dce7-477d-b0a1-bf948ceb5df1,7.728333333333334,5.7248654,8.335628,11.773123,downsize,safe,0.0
instance-a7b0827f-af5f-4897-a3ba-2bdc3f5022fa,7.026666666666666,6.2496133,7.9876943,10.791698,downsize,safe,0.0
instance-a7b3817c-f065-418b-8d23-b09bd888cb76,8.996666666666668,3.9314573,5.252019,8.387065,downsize,safe,2.7335928488413503
instance-a7b4f9ed-e771-4e91-931d-143f0d83954c,3.866666666666667,3.6547198,3.8404777,4.405221,terminate,risky,0.019117942015330344
instance-a7b528bf-1e52-4bb3-9fa4-b224c09a6b85,2.5149999999999997,2.2727172,2.602895,2.8442678,terminate,moderate,0.0
instance-a7b9c378-9553-484f-ba39-0c56d3da1d6f,4.826666666666667,2.3806489,4.4599013,6.493877,downsize,safe,0.26773869368235304
instance-a7ba9c0c-f757-4d55-999a-8268f284129a,16.48,13.550918,15.743493,18.621935,downsize,risky,0.5376500514984135
instance-a7be9bc4-98e5-43f1-9dc1-c114a9f27db9,2.0933333333333333,2.0449963,4.659469,7.0353756,downsize,safe,0.0
instance-a7bf1f4b-e07d-4533-b129-6acc51be6ab0,11.426666666666668,5.031939,9.933138,15.213037,downsize,moderate,1.090276004282634
instance-a7c0ae27-b743-4057-a0ac-f1cd4fb344fd,14.626666666666667,8.665431,13.34305,14.936418,downsize,moderate,0.9370401644388837
instance-a7c228ad-2dcc-405b-b6ff-477fcb0ab74e,16.636666666666667,8.505145,13.764496,17.474062,downsize,risky,2.096684696451823
instance-a7c2fbfc-d753-4a9a-96d0-71c782b09645,5.1,5.6321044,8.683313,10.755045,downsize,safe,0.0
instance-a7c3182a-f292-43ea-95cf-d8ef0d265442,1.055,0.98263144,1.9374526,1.635069,terminate,safe,0.0
instance-a7c45cac-1a24-4362-8a45-8d5c2e51136c,15.808333333333335,5.45276,14.38403,17.676998,downsize,risky,1.0397411835988377
instance-a7c60a58-5589-45c5-bde5-f3a50daadfe7,4.331666666666667,3.747977,4.1347923,4.642614,terminate,risky,0.14371826731363957
instance-a7c63ab6-b623-4f25-bc3d-b3024408cc66,16.588333333333335,13.270159,16.239885,19.661419,downsize,risky,0.25436704228719176
instance-a7c67b7f-4aa4-4224-85e5-43e73e9ab0ad,6.8500000000000005,3.007544,5.173309,7.5783606,downsize,safe,1.223984539985657
instance-a7c75f19-c5c9-4f04-a756-20abae75db39,8.756666666666666,4.73567,8.487913,10.517818,downsize,safe,0.19619008051554307
instance-a7c7607a-0433-48cc-a1cf-cccc1020f215,1.495,1.2067686,1.9374526,1.7872744,terminate,safe,0.0
instance-a7c7b235-df29-45db-8f9f-ea5c6ac67582,8.776666666666666,4.2915716,8.344181,9.910715,downsize,safe,0.3157144922892244
instance-a7ced7de-a6a6-459b-bee8-a4aebf46b5c0,15.52833333333333,13.208743,15.482024,17.92087,downsize,risky,0.033805672581988605
instance-a7d0a57e-fa6e-4d09-b024-78b3995073f7,14.2,8.401257,15.241515,19.874504,downsize,risky,0.0
instance-a7d110de-a10f-4bd9-85f4-49e9b8fa9ad5,3.35,3.154793,3.0988846,3.652644,terminate,moderate,0.18331425476074228
instance-a7d15263-3646-4103-a26a-15b360049cfe,3.6216666666666666,3.215198,3.3822124,4.1725373,terminate,risky,0.17480161434809363
instance-a7d1d1bf-029c-4576-8e74-1983ff630cbf,12.366666666666667,6.035861,13.294789,17.519625,downsize,risky,0.0
instance-a7d70e30-f9f9-4dc1-9747-3b6fbaa89a27,1.9833333333333332,1.5848138,3.0424435,3.5186021,terminate,moderate,0.0
instance-a7d776e4-ccb7-4a33-9320-066507c37e30,1.958333333333333,1.7176285,2.3794878,2.285419,terminate,moderate,0.0
instance-a7d8c0b2-70ec-44d8-99be-90e6c4e3933e,1.2,1.0647943,1.9374526,1.4815038,terminate,safe,0.0
instance-a7d980da-787f-41fa-9087-3aba8370fd3d,3.2566666666666664,3.1056368,3.0988846,3.6963584,terminate,moderate,0.11518092142740864
instance-a7df266b-09a2-410e-aee6-6279609b8060,26.61,22.827969,25.969875,29.143116,review,n/a,0.46729100494384723
instance-a7e12707-7102-4296-80db-2c1c01bc3ccf,5.695,3.284616,5.0417285,8.194544,downsize,safe,0.47688819751739525
instance-a7e19870-b7dd-4431-bd3c-b76435eb37ec,7.9750000000000005,5.922611,6.6915264,8.471017,downsize,safe,0.9369357185363772
instance-a7e1b752-c23f-441c-80d1-8eda55bd23db,11.223333333333334,8.172681,11.661718,15.497935,downsize,moderate,0.0
instance-a7e20a53-7af8-49f1-8a45-efde684f30af,17.156666666666663,4.9222307,13.631999,18.031681,downsize,risky,2.5730073851267465
